player,round,score,total,place,year,major,date,major_id,major_round,made_cut,liv,defect_date,post,sv_field,birthdate,age,event_time
Nacho Elvira,1,76.0,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,1.5641025641025692,1987-02-17,37.42368240930869,
Nacho Elvira,2,73.0,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,-1.3571428571428612,1987-02-17,37.42368240930869,
Nacho Elvira,3,,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1987-02-17,37.42368240930869,
Nacho Elvira,4,,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1987-02-17,37.42368240930869,
Nick Taylor,1,75.0,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,0.5641025641025692,1988-04-14,36.26830937713895,
Nick Taylor,2,75.0,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,0.6428571428571388,1988-04-14,36.26830937713895,
Nick Taylor,3,,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1988-04-14,36.26830937713895,
Nick Taylor,4,,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1988-04-14,36.26830937713895,
Nicolai Højgaard,1,69.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-5.435897435897431,2001-03-12,23.359342915811087,
Nicolai Højgaard,2,75.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,0.6428571428571388,2001-03-12,23.359342915811087,
Nicolai Højgaard,3,75.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,2.5625,2001-03-12,23.359342915811087,
Nicolai Højgaard,4,77.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,3.8499999999999943,2001-03-12,23.359342915811087,
Pan Cheng-tsung,1,79.0,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,4.564102564102569,1991-11-12,32.68993839835729,
Pan Cheng-tsung,2,72.0,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,-2.357142857142861,1991-11-12,32.68993839835729,
Pan Cheng-tsung,3,,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1991-11-12,32.68993839835729,
Pan Cheng-tsung,4,,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1991-11-12,32.68993839835729,
Patrick Cantlay,1,73.0,141.0,7.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-1.4358974358974308,1992-03-17,32.34496919917864,
Patrick Cantlay,2,68.0,141.0,7.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-6.357142857142861,1992-03-17,32.34496919917864,
Patrick Cantlay,3,75.0,289.0,25.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,2.5625,1992-03-17,32.34496919917864,
Patrick Cantlay,4,73.0,289.0,25.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-0.15000000000000568,1992-03-17,32.34496919917864,
Phil Mickelson,1,73.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,1,2022-06-09,1,-1.4358974358974308,1970-06-16,54.09719370294319,9.0
Phil Mickelson,2,74.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,1,2022-06-09,1,-0.3571428571428612,1970-06-16,54.09719370294319,9.0
Phil Mickelson,3,72.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,1,2022-06-09,1,-0.4375,1970-06-16,54.09719370294319,9.0
Phil Mickelson,4,76.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,1,2022-06-09,1,2.8499999999999943,1970-06-16,54.09719370294319,9.0
Pádraig Harrington,1,72.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-2.435897435897431,1971-08-31,52.889801505817935,
Pádraig Harrington,2,73.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-1.3571428571428612,1971-08-31,52.889801505817935,
Pádraig Harrington,3,71.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-1.4375,1971-08-31,52.889801505817935,
Pádraig Harrington,4,72.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-1.1500000000000057,1971-08-31,52.889801505817935,
Rasmus Højgaard,1,74.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-0.4358974358974308,2001-03-12,23.359342915811087,
Rasmus Højgaard,2,72.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-2.357142857142861,2001-03-12,23.359342915811087,
Rasmus Højgaard,3,74.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,1.5625,2001-03-12,23.359342915811087,
Rasmus Højgaard,4,75.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,1.8499999999999943,2001-03-12,23.359342915811087,
Richard Mansell,1,75.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,0.5641025641025692,1995-04-24,29.242984257357975,
Richard Mansell,2,71.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-3.357142857142861,1995-04-24,29.242984257357975,
Richard Mansell,3,74.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,1.5625,1995-04-24,29.242984257357975,
Richard Mansell,4,73.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-0.15000000000000568,1995-04-24,29.242984257357975,
Rickie Fowler,1,79.0,297.0,71.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,4.564102564102569,1988-12-13,35.60301163586585,
Rickie Fowler,2,69.0,297.0,71.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-5.357142857142861,1988-12-13,35.60301163586585,
Rickie Fowler,3,74.0,297.0,71.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,1.5625,1988-12-13,35.60301163586585,
Rickie Fowler,4,75.0,297.0,71.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,1.8499999999999943,1988-12-13,35.60301163586585,
Rikuya Hoshino,1,79.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,4.564102564102569,1996-05-12,28.191649555099247,
Rikuya Hoshino,2,73.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,-1.3571428571428612,1996-05-12,28.191649555099247,
Rikuya Hoshino,3,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1996-05-12,28.191649555099247,
Rikuya Hoshino,4,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1996-05-12,28.191649555099247,
Robert MacIntyre,1,72.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-2.435897435897431,1996-08-03,27.964407939767284,
Robert MacIntyre,2,75.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,0.6428571428571388,1996-08-03,27.964407939767284,
Robert MacIntyre,3,72.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-0.4375,1996-08-03,27.964407939767284,
Robert MacIntyre,4,74.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,0.8499999999999943,1996-08-03,27.964407939767284,
Romain Langasque,1,,,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,,1995-05-18,29.177275838466805,
Romain Langasque,2,,,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,,1995-05-18,29.177275838466805,
Romain Langasque,3,,,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1995-05-18,29.177275838466805,
Romain Langasque,4,,,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1995-05-18,29.177275838466805,
Rory McIlroy,1,78.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,3.564102564102569,1989-05-04,35.214236824093085,
Rory McIlroy,2,75.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,0.6428571428571388,1989-05-04,35.214236824093085,
Rory McIlroy,3,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1989-05-04,35.214236824093085,
Rory McIlroy,4,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1989-05-04,35.214236824093085,
Russell Henley,1,69.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-5.435897435897431,1989-04-12,35.27446954140999,
Russell Henley,2,75.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,0.6428571428571388,1989-04-12,35.27446954140999,
Russell Henley,3,66.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-6.4375,1989-04-12,35.27446954140999,
Russell Henley,4,69.0,279.0,5.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-4.150000000000006,1989-04-12,35.27446954140999,
Ryan Fox,1,73.0,289.0,25.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-1.4358974358974308,1987-01-22,37.49486652977413,
Ryan Fox,2,73.0,289.0,25.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-1.3571428571428612,1987-01-22,37.49486652977413,
Ryan Fox,3,76.0,289.0,25.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,3.5625,1987-01-22,37.49486652977413,
Ryan Fox,4,67.0,289.0,25.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-6.150000000000006,1987-01-22,37.49486652977413,
Ryan van Velzen,1,79.0,155.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,4.564102564102569,2001-10-04,22.795345653661876,
Ryan van Velzen,2,76.0,155.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,1.6428571428571388,2001-10-04,22.795345653661876,
Ryan van Velzen,3,,155.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,2001-10-04,22.795345653661876,
Ryan van Velzen,4,,155.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,2001-10-04,22.795345653661876,
Ryo Hisatsune,1,76.0,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,1.5641025641025692,2002-09-09,21.864476386036962,
Ryo Hisatsune,2,75.0,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,0.6428571428571388,2002-09-09,21.864476386036962,
Ryo Hisatsune,3,,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,2002-09-09,21.864476386036962,
Ryo Hisatsune,4,,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,2002-09-09,21.864476386036962,
Ryosuke Kinoshita,1,75.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,0.5641025641025692,1991-07-16,33.01574264202601,
Ryosuke Kinoshita,2,77.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,2.642857142857139,1991-07-16,33.01574264202601,
Ryosuke Kinoshita,3,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1991-07-16,33.01574264202601,
Ryosuke Kinoshita,4,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1991-07-16,33.01574264202601,
Sahith Theegala,1,77.0,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,2.564102564102569,1997-12-04,26.628336755646817,
Sahith Theegala,2,79.0,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,4.642857142857139,1997-12-04,26.628336755646817,
Sahith Theegala,3,,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1997-12-04,26.628336755646817,
Sahith Theegala,4,,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1997-12-04,26.628336755646817,
Sam Burns,1,76.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,1.5641025641025692,1996-07-23,27.994524298425734,
Sam Burns,2,69.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-5.357142857142861,1996-07-23,27.994524298425734,
Sam Burns,3,65.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-7.4375,1996-07-23,27.994524298425734,
Sam Burns,4,80.0,290.0,31.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,6.849999999999994,1996-07-23,27.994524298425734,
Sam Horsfield,1,75.0,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,0.5641025641025692,1996-10-08,27.783709787816566,
Sam Horsfield,2,75.0,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,0.6428571428571388,1996-10-08,27.783709787816566,
Sam Horsfield,3,,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1996-10-08,27.783709787816566,
Sam Horsfield,4,,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1996-10-08,27.783709787816566,
Sam Hutsby,1,74.0,154.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,-0.4358974358974308,1988-10-29,35.72621492128679,
Sam Hutsby,2,80.0,154.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,5.642857142857139,1988-10-29,35.72621492128679,
Sam Hutsby,3,,154.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1988-10-29,35.72621492128679,
Sam Hutsby,4,,154.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1988-10-29,35.72621492128679,
Sami Välimäki,1,73.0,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,-1.4358974358974308,1998-07-16,26.015058179329227,
Sami Välimäki,2,76.0,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,1.6428571428571388,1998-07-16,26.015058179329227,
Sami Välimäki,3,,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1998-07-16,26.015058179329227,
Sami Välimäki,4,,149.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1998-07-16,26.015058179329227,
Santiago de la Fuente,1,78.0,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,3.564102564102569,,,
Santiago de la Fuente,2,78.0,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,3.642857142857139,,,
Santiago de la Fuente,3,,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,,,
Santiago de la Fuente,4,,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,,,
Scottie Scheffler,1,70.0,140.0,4.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-4.435897435897431,1996-06-21,28.082135523613964,
Scottie Scheffler,2,70.0,140.0,4.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-4.357142857142861,1996-06-21,28.082135523613964,
Scottie Scheffler,3,71.0,211.0,8.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-1.4375,1996-06-21,28.082135523613964,
Scottie Scheffler,4,72.0,283.0,7.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-1.1500000000000057,1996-06-21,28.082135523613964,
Sean Crocker,1,72.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-2.435897435897431,1996-08-31,27.887748117727583,
Sean Crocker,2,74.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-0.3571428571428612,1996-08-31,27.887748117727583,
Sean Crocker,3,69.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-3.4375,1996-08-31,27.887748117727583,
Sean Crocker,4,78.0,293.0,50.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,4.849999999999994,1996-08-31,27.887748117727583,
Sepp Straka,1,70.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-4.435897435897431,1993-05-01,31.222450376454482,
Sepp Straka,2,74.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-0.3571428571428612,1993-05-01,31.222450376454482,
Sepp Straka,3,73.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,0.5625,1993-05-01,31.222450376454482,
Sepp Straka,4,71.0,288.0,22.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-2.1500000000000057,1993-05-01,31.222450376454482,
Shane Lowry,1,66.0,135.0,1.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-8.43589743589743,1987-04-02,37.30321697467488,
Shane Lowry,2,69.0,135.0,1.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-5.357142857142861,1987-04-02,37.30321697467488,
Shane Lowry,3,77.0,212.0,9.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,4.5625,1987-04-02,37.30321697467488,
Shane Lowry,4,68.0,280.0,6.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-5.150000000000006,1987-04-02,37.30321697467488,
Shubhankar Sharma,1,76.0,287.0,19.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,1.5641025641025692,1996-07-21,28.0,
Shubhankar Sharma,2,72.0,287.0,19.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-2.357142857142861,1996-07-21,28.0,
Shubhankar Sharma,3,67.0,287.0,19.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-5.4375,1996-07-21,28.0,
Shubhankar Sharma,4,72.0,287.0,19.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-1.1500000000000057,1996-07-21,28.0,
Song Young-han,1,71.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-3.435897435897431,1991-07-12,33.02669404517454,
Song Young-han,2,76.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,1.6428571428571388,1991-07-12,33.02669404517454,
Song Young-han,3,77.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,4.5625,1991-07-12,33.02669404517454,
Song Young-han,4,74.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,0.8499999999999943,1991-07-12,33.02669404517454,
Stephan Jäger,1,74.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,-0.4358974358974308,1989-05-30,35.14305270362765,
Stephan Jäger,2,79.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,4.642857142857139,1989-05-30,35.14305270362765,
Stephan Jäger,3,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1989-05-30,35.14305270362765,
Stephan Jäger,4,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1989-05-30,35.14305270362765,
Stewart Cink,1,76.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,1.5641025641025692,1973-05-21,51.167693360711844,
Stewart Cink,2,77.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,2.642857142857139,1973-05-21,51.167693360711844,
Stewart Cink,3,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1973-05-21,51.167693360711844,
Stewart Cink,4,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1973-05-21,51.167693360711844,
Taylor Moore,1,78.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,3.564102564102569,1993-07-28,30.981519507186857,
Taylor Moore,2,74.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,-0.3571428571428612,1993-07-28,30.981519507186857,
Taylor Moore,3,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1993-07-28,30.981519507186857,
Taylor Moore,4,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1993-07-28,30.981519507186857,
Thorbjørn Olesen,1,72.0,292.0,43.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-2.435897435897431,1989-12-21,34.58179329226557,
Thorbjørn Olesen,2,73.0,292.0,43.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-1.3571428571428612,1989-12-21,34.58179329226557,
Thorbjørn Olesen,3,76.0,292.0,43.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,3.5625,1989-12-21,34.58179329226557,
Thorbjørn Olesen,4,71.0,292.0,43.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-2.1500000000000057,1989-12-21,34.58179329226557,
Thriston Lawrence,1,71.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-3.435897435897431,1996-12-03,27.630390143737166,
Thriston Lawrence,2,74.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-0.3571428571428612,1996-12-03,27.630390143737166,
Thriston Lawrence,3,65.0,210.0,2.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,-7.4375,1996-12-03,27.630390143737166,
Thriston Lawrence,4,68.0,278.0,4.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-5.150000000000006,1996-12-03,27.630390143737166,
Tiger Woods,1,79.0,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,4.564102564102569,1975-12-30,48.558521560574945,
Tiger Woods,2,77.0,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,2.642857142857139,1975-12-30,48.558521560574945,
Tiger Woods,3,,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1975-12-30,48.558521560574945,
Tiger Woods,4,,156.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1975-12-30,48.558521560574945,
Todd Hamilton,1,82.0,162.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,7.564102564102569,1965-10-18,58.757015742642025,
Todd Hamilton,2,80.0,162.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,5.642857142857139,1965-10-18,58.757015742642025,
Todd Hamilton,3,,162.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1965-10-18,58.757015742642025,
Todd Hamilton,4,,162.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1965-10-18,58.757015742642025,
Tom Hoge,1,74.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-0.4358974358974308,1989-05-25,35.15674195756331,
Tom Hoge,2,70.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-4.357142857142861,1989-05-25,35.15674195756331,
Tom Hoge,3,74.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,1.5625,1989-05-25,35.15674195756331,
Tom Hoge,4,80.0,298.0,72.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,6.849999999999994,1989-05-25,35.15674195756331,
Tom Kim,1,76.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,1.5641025641025692,2002-06-21,22.083504449007528,
Tom Kim,2,77.0,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,2.642857142857139,2002-06-21,22.083504449007528,
Tom Kim,3,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,2002-06-21,22.083504449007528,
Tom Kim,4,,153.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,2002-06-21,22.083504449007528,
Tom McKibbin,1,73.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,-1.4358974358974308,2003-03-04,21.38261464750171,
Tom McKibbin,2,72.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-2.357142857142861,2003-03-04,21.38261464750171,
Tom McKibbin,3,77.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,4.5625,2003-03-04,21.38261464750171,
Tom McKibbin,4,74.0,296.0,66.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,0.8499999999999943,2003-03-04,21.38261464750171,
Tommy Fleetwood,1,76.0,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,1.5641025641025692,1991-01-19,33.503080082135526,
Tommy Fleetwood,2,75.0,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,0.6428571428571388,1991-01-19,33.503080082135526,
Tommy Fleetwood,3,,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1991-01-19,33.503080082135526,
Tommy Fleetwood,4,,151.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1991-01-19,33.503080082135526,
Tommy Morrison,1,75.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R1,1,0,,0,0.5641025641025692,1969-01-02,55.5482546201232,
Tommy Morrison,2,73.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R2,1,0,,0,-1.3571428571428612,1969-01-02,55.5482546201232,
Tommy Morrison,3,74.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R3,1,0,,0,1.5625,1969-01-02,55.5482546201232,
Tommy Morrison,4,73.0,295.0,60.0,2024,Open,2024-07-21,2024-Open,2024-Open-R4,1,0,,0,-0.15000000000000568,1969-01-02,55.5482546201232,
Tony Finau,1,71.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,0,,0,-3.435897435897431,1989-09-14,34.85010266940452,
Tony Finau,2,81.0,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,0,,0,6.642857142857139,1989-09-14,34.85010266940452,
Tony Finau,3,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R3,0,0,,0,,1989-09-14,34.85010266940452,
Tony Finau,4,,152.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R4,0,0,,0,,1989-09-14,34.85010266940452,
Tyrrell Hatton,1,73.0,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R1,0,1,2024-02-01,1,-1.4358974358974308,1991-10-14,32.76933607118412,3.0
Tyrrell Hatton,2,77.0,150.0,,2024,Open,2024-07-21,2024-Open,2024-Open-R2,0,1,2024-02-01,1,2.642857142857139,1991-10-14,32.76933607118412,3.0
